"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1755110789575577939","Wed Feb 07 06:06:36 +0000 2024","1","KSTP sumber segala kekacauan!! #KSTPapuaBiadab Ahok Rishi Sunak TOEFL Yeyen Jateng Selen Mirip Bahlil INTP ISTJ INFJ LPDP Ketua KPU DKPP https://t.co/BPaOXhWXyD","1755110796731027782","https://pbs.twimg.com/media/GFtn9PdaMAAVHdy.jpg","DedroinT37173","in","","0","0","0","https://x.com/DedroinT37173/status/1755110796731027782","1709446133989392384","DedroinT37173"
"1755110789575577939","Wed Feb 07 06:06:36 +0000 2024","1","Keberadaan KSTP hanya membuat teror dan meresahkan masyarakat!! #KSTPapuaBiadab Ahok Rishi Sunak TOEFL Yeyen Jateng Selen Mirip Bahlil INTP ISTJ INFJ LPDP Ketua KPU DKPP https://t.co/Tcj7PgAu6u","1755110793203577327","https://pbs.twimg.com/media/GFtn6pka0AAQWfX.jpg","DedroinT37173","in","","0","1","0","https://x.com/DedroinT37173/status/1755110793203577327","1709446133989392384","DedroinT37173"
"1755110789575577939","Wed Feb 07 06:06:35 +0000 2024","1","Papua final adalah bagian dari NKRI!! #KSTPapuaBiadab Ahok Rishi Sunak TOEFL Yeyen Jateng Selen Mirip Bahlil INTP ISTJ INFJ LPDP Ketua KPU DKPP https://t.co/3pXADBUlDN","1755110789575577939","https://pbs.twimg.com/media/GFtn4VBbsAAifnj.jpg","","in","","0","1","0","https://x.com/DedroinT37173/status/1755110789575577939","1709446133989392384","DedroinT37173"
"1755110647313080402","Wed Feb 07 06:06:03 +0000 2024","1","Hilirisasi pangan dorong ekonomi nasional #IndonesiaMaju Ahok Rishi Sunak TOEFL Yeyen Jateng Selen Mirip Bahlil INTP ISTJ INFJ LPDP Ketua KPU DKPP https://t.co/dUGDUuKpUQ","1755110657446588613","https://pbs.twimg.com/media/GFtn1D9bQAAsG7a.jpg","DedroinT37173","in","","0","0","0","https://x.com/DedroinT37173/status/1755110657446588613","1709446133989392384","DedroinT37173"
"1755110647313080402","Wed Feb 07 06:06:02 +0000 2024","1","Strategi penguatan hilirisasi pangan diarahkan untuk menjaga stabilitas harga #IndonesiaMaju Ahok Rishi Sunak TOEFL Yeyen Jateng Selen Mirip Bahlil INTP ISTJ INFJ LPDP Ketua KPU DKPP https://t.co/N2qJi8Irje","1755110651809390999","https://pbs.twimg.com/media/GFtnzAaaQAA-ZoJ.jpg","DedroinT37173","in","","0","1","0","https://x.com/DedroinT37173/status/1755110651809390999","1709446133989392384","DedroinT37173"
"1755110647313080402","Wed Feb 07 06:06:01 +0000 2024","1","Pemerintah mendorong pengembangan hilirisasi produk pangan untuk mendongkrak perekonomian daerah #IndonesiaMaju Ahok Rishi Sunak TOEFL Yeyen Jateng Selen Mirip Bahlil INTP ISTJ INFJ LPDP Ketua KPU DKPP https://t.co/3xW6v8Yfpy","1755110647313080402","https://pbs.twimg.com/media/GFtnwkaaMAAbxAz.jpg","","in","","0","1","0","https://x.com/DedroinT37173/status/1755110647313080402","1709446133989392384","DedroinT37173"
"1755110522943578396","Wed Feb 07 06:05:33 +0000 2024","1","Pemerintah agar menjunjung tinggi etika dan netralitas #PemiluDamai2024 Ahok Rishi Sunak TOEFL Yeyen Jateng Selen Mirip Bahlil INTP ISTJ INFJ LPDP Ketua KPU DKPP https://t.co/69CpA9ggRR","1755110530380071026","https://pbs.twimg.com/media/GFtns-na8AAw7yE.jpg","DedroinT37173","in","","0","0","0","https://x.com/DedroinT37173/status/1755110530380071026","1709446133989392384","DedroinT37173"
"1755110522943578396","Wed Feb 07 06:05:32 +0000 2024","1","Etika dan netralitas menjadi kunci utama dalam mewujudkan pemilu 2024 yang damai jujur dan adil #PemiluDamai2024 Ahok Rishi Sunak TOEFL Yeyen Jateng Selen Mirip Bahlil INTP ISTJ INFJ LPDP Ketua KPU DKPP https://t.co/DpBJsrzG9e","1755110526903091428","https://pbs.twimg.com/media/GFtnqLbbkAATz-t.jpg","DedroinT37173","in","","0","1","0","https://x.com/DedroinT37173/status/1755110526903091428","1709446133989392384","DedroinT37173"
"1755110522943578396","Wed Feb 07 06:05:31 +0000 2024","1","Mari berpartisipasi aktif dalam Pemilu 2024 #PemiluDamai2024 Ahok Rishi Sunak TOEFL Yeyen Jateng Selen Mirip Bahlil INTP ISTJ INFJ LPDP Ketua KPU DKPP https://t.co/AauLKRCdBF","1755110522943578396","https://pbs.twimg.com/media/GFtnosBagAALTQE.jpg","","in","","0","1","0","https://x.com/DedroinT37173/status/1755110522943578396","1709446133989392384","DedroinT37173"
"1755110344215900388","Wed Feb 07 06:04:49 +0000 2024","1","Akselerasi pembangunan di Papua dorong pertumbuhan ekonomi #EkonomiPapua Ahok Rishi Sunak TOEFL Yeyen Jateng Selen Mirip Bahlil INTP ISTJ INFJ LPDP Ketua KPU DKPP https://t.co/ZbZSU52jOi","1755110344215900388","https://pbs.twimg.com/media/GFtnilkbMAAo-Fw.jpg","","in","","0","0","0","https://x.com/DedroinT37173/status/1755110344215900388","1709446133989392384","DedroinT37173"
"1755109935388770657","Wed Feb 07 06:03:12 +0000 2024","1","Akselerasi pembangunan dorong pertumbuhan ekonomi di Papua #EkonomiPapua Ahok Rishi Sunak TOEFL Yeyen Jateng Selen Mirip Bahlil INTP ISTJ INFJ LPDP Ketua KPU DKPP https://t.co/y76EUf6DPP","1755109938987520372","https://pbs.twimg.com/media/GFtnIwcaoAAtZ6A.jpg","DedroinT37173","in","","0","0","0","https://x.com/DedroinT37173/status/1755109938987520372","1709446133989392384","DedroinT37173"
"1755109935388770657","Wed Feb 07 06:03:11 +0000 2024","1","Mendukung akselerasi pembangunan di Papua dorong pertumbuhan ekonomi #EkonomiPapua Ahok Rishi Sunak TOEFL Yeyen Jateng Selen Mirip Bahlil INTP ISTJ INFJ LPDP Ketua KPU DKPP https://t.co/AzV3bsY0jM","1755109935388770657","https://pbs.twimg.com/media/GFtnG_KaIAAMvwZ.jpg","","in","","0","1","0","https://x.com/DedroinT37173/status/1755109935388770657","1709446133989392384","DedroinT37173"
"1755109803721179578","Wed Feb 07 06:02:43 +0000 2024","1","Pendidikan Papua semakin maju berkat komitmen pemerintah dan seluruh pihak #PapuaIndonesia Ahok Rishi Sunak TOEFL Yeyen Jateng Selen Mirip Bahlil INTP ISTJ INFJ LPDP Ketua KPU DKPP https://t.co/dMCEAoqZAg","1755109815481930025","https://pbs.twimg.com/media/GFtnDbuaEAEeveq.png","DedroinT37173","in","","0","0","0","https://x.com/DedroinT37173/status/1755109815481930025","1709446133989392384","DedroinT37173"
