"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1771147801763975578","Fri Mar 22 23:17:18 +0000 2024","0","@YangMoelia @sawakko0 warna kesukaan nabi","1771315244994118093","","bilalindramayu","in","","0","1","0","https://x.com/syivante/status/1771315244994118093","1014551706321874945","syivante"
"1771286355126976839","Fri Mar 22 21:22:30 +0000 2024","1","Kelas IELTS All Skills Intensif 1 Bulan mulai dari basic s/d dibimbing tutor expert Awardee Beasiswa LPDP University Of Queensland 2x tes IELTS Simulations #TOEFL #kursusielts #IELTS #lesielts #beasiswa #IISMA #LPDP #BUMN #les #kursus #Scholarship #GKS #YTB #AAS #kursus https://t.co/mS6p3XoiSm","1771286355126976839","https://pbs.twimg.com/media/GJTfiObXEAA-p_H.jpg","","in","fast reps on WhatsApp ","1","0","0","https://x.com/svnghoonvs/status/1771286355126976839","1298926507360845824","svnghoonvs"
"1771285080410853617","Fri Mar 22 21:17:26 +0000 2024","4","Kelas IELTS All Skills seminggu bakalan bisa belajar IELTS All Skills banyak tips n trik jitu mengerjakan soal IELTS latihan soal dan feedback + dibimbing tutor Awardee beasiswa #TOEFL #kursus #bahasainggris #IELTS #beasiswa #bumn #CPNS #LPDP #lesielts #kursusielts #les https://t.co/FevOURuQcJ","1771285080410853617","https://pbs.twimg.com/media/GJTeYWZXMAACPWv.jpg","","in","fast reps on WhatsApp ","1","0","0","https://x.com/svnghoonvs/status/1771285080410853617","1298926507360845824","svnghoonvs"
"1771284245123567887","Fri Mar 22 21:14:07 +0000 2024","4","Belajar bahasa Inggris dari nol bareng Scholars ga cuma pembahasan materi bakalan ada dua kali test English Premium juga lho Bisa pc aku ya! #TOEFL #IELTS #lesbahasainggris #lesielts #kursusielts #beasiswa #IISMA #BUMN #CPNS #lestoefl #LPDP #kursus #les #speaking #grammar https://t.co/9DDZcpkHQW","1771284245123567887","https://pbs.twimg.com/media/GJTdmqhWIAM9zPv.jpg","","in","fast reps on WhatsApp ","0","0","0","https://x.com/svnghoonvs/status/1771284245123567887","1298926507360845824","svnghoonvs"
"1771276696236277982","Fri Mar 22 21:13:19 +0000 2024","3","@Ugo_KelechiPhD @DocOmeiza @U_Rochas @renoomokri @segalink @OgbeniDipo @DemolaRewaju @Udoh_D @HAHayatu @BwalaDaniel @Waspapping_ @BashirAhmaad @elonmusk I no even know if they exist. Including every LPDP members","1771284044229009745","","Ugo_KelechiPhD","en","Nigeria","0","0","1","https://x.com/Muritalatu13382/status/1771284044229009745","1676896361415950336","Muritalatu13382"
"1771266282316263744","Fri Mar 22 20:02:44 +0000 2024","0","bismillah kuliah s2 di luar negri beasiswa 100% lpdp di oxford atau harvard","1771266282316263744","","","in","","0","0","0","https://x.com/afterAisV/status/1771266282316263744","1344247499935027205","afterAisV"
"1771253715522945160","Fri Mar 22 19:12:48 +0000 2024","0","Lagi keringet dingin lpdp s2 gua kayanya bisa diterima ni optimis tapi bikin pusing kalo dipikirin","1771253715522945160","","","in","","0","0","0","https://x.com/Gallhputra/status/1771253715522945160","483549277","Gallhputra"
"1771237730757779547","Fri Mar 22 18:09:17 +0000 2024","0","SALAH BKN CWO GW MAINAN GW AJA W KAN GILA","1771237730757779547","","","in","","0","0","0","https://x.com/ayamikantelor/status/1771237730757779547","1481158604011216903","ayamikantelor"
"1771236759889666444","Fri Mar 22 18:05:26 +0000 2024","0","kocak w ga selingkuh ya anjirt emg bebas aja ehe","1771236759889666444","","","in","","0","0","0","https://x.com/ayamikantelor/status/1771236759889666444","1481158604011216903","ayamikantelor"
"1771188377376739406","Fri Mar 22 18:04:44 +0000 2024","0","@gafakboi GAMAUU EHEHEHE.. w menikmati hidup bebas tanpa terikat appun anjirt wkwkw","1771236586233163962","","_StachAlex_","in","","0","0","0","https://x.com/ayamikantelor/status/1771236586233163962","1481158604011216903","ayamikantelor"
